epoch,loss,body_loss,endpoint1_loss,endpoint2_loss,crossing_loss,boundary_loss,val_score,val_iou,val_dice,body_iou,endpoint1_iou,endpoint2_iou,crossing_iou,endpoint1_f1,endpoint2_f1,crossing_f1,threshold_body,threshold_endpoint1,threshold_endpoint2,threshold_crossing,lr,seconds
76,1.5069822788238525,0.14943660497665406,0.326140421628952,0.29147685170173643,0.7360126912593842,0.019578628428280353,0.8735540314382734,0.7967381513417875,0.8780749625503951,0.894115055910399,0.883674653842965,0.874051593323217,0.5351113022905689,0.989010989010989,0.967032967032967,0.8571428571428571,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00031069904489285777,4.48383092880249
77,1.4298174321651458,0.14663081616163254,0.2743952855467796,0.2999605484306812,0.7049312472343445,0.01949774045497179,0.8739107250477535,0.7974980357698019,0.8786746141995261,0.8941550750386388,0.8835838246284149,0.8747389405733814,0.537514302838773,0.989010989010989,0.967032967032967,0.8571428571428571,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00029904956256393534,4.3778159618377686
78,1.4268961548805237,0.14430798441171647,0.2983434244990349,0.278236361593008,0.7019719958305359,0.020181945338845254,0.8731572217921806,0.7982716006272712,0.8793662920763332,0.8939691981188258,0.8832207533877585,0.8747388414055081,0.5411576095969927,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00028754465512762195,5.851461887359619
79,1.4496255278587342,0.14458852857351304,0.2852014660835266,0.2983566582202911,0.717490416765213,0.019942245818674563,0.8745332226125275,0.7989384802955062,0.8799890597208433,0.8939785993973186,0.882474567860392,0.8745659515768444,0.5447348023474698,0.989010989010989,0.967032967032967,0.8571428571428571,0.7999999999999999,0.7999999999999999,0.75,0.95,0.0002761922074727917,4.436600685119629
80,1.4761576652526855,0.1475627638399601,0.30981145799160004,0.2952360577881336,0.7195950210094452,0.01976183522492647,0.8739120019989489,0.799828567203089,0.8806710436422438,0.8941508602950202,0.8833119543178715,0.8744714211051456,0.5473800330943188,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00026499999999999994,4.32251238822937
81,1.4661271452903748,0.14735713675618173,0.27500812634825705,0.31386755481362344,0.7260103255510331,0.01941996067762375,0.8730161409433113,0.8001310567164024,0.8808868783943579,0.8942178945354935,0.8836160529582127,0.8746438746438746,0.5480464047280289,0.989010989010989,0.967032967032967,0.8387096774193549,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00025397570328918495,6.3636298179626465
82,1.3862723052501678,0.1416799731552601,0.26675802618265154,0.279548379778862,0.6944821268320084,0.019019063375890256,0.8737382102196061,0.7995138761186444,0.8804212031686145,0.894010497512797,0.8829641896087767,0.8747744325197074,0.546306384833297,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00024312687284263677,4.372053623199463
83,1.4497759997844697,0.14836463034152986,0.28090041130781174,0.3083342283964157,0.7082701921463013,0.0195326978340745,0.8743240732554347,0.8007802037798923,0.8814702423045312,0.894046384956855,0.8831131176738599,0.8746877798199727,0.5512735326688815,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.0002324609439068317,4.290841341018677
84,1.389968204498291,0.15028999596834183,0.2647061988711357,0.2825367622077465,0.6885153472423553,0.019599433243274688,0.8745967320087906,0.8014876369383982,0.8821082006865335,0.8938148866940342,0.8824488771797767,0.8748161851904559,0.5548705986893258,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.85,0.75,0.95,0.0002219852263766881,6.088460922241211
85,1.415861839056015,0.14341577813029288,0.2616365127265453,0.30375743210315703,0.7030938595533371,0.01979141030460596,0.8742103650371109,0.8028190119804491,0.8832358857287853,0.8940027742858382,0.8817062081507812,0.8748990354919941,0.5606680299931833,0.989010989010989,0.967032967032967,0.8387096774193549,0.7999999999999999,0.7999999999999999,0.75,0.95,0.00021170689978572678,4.543542385101318
86,1.364022135734558,0.14429141879081725,0.26425608322024347,0.28114820271730423,0.670381698012352,0.01972362082451582,0.8755929039411833,0.8035432322872267,0.8837855528480603,0.8941153081510934,0.8823164682539683,0.8748644954517604,0.5628766572920851,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00020163300838557964,4.348564147949219
87,1.3795861601829529,0.1418199934065342,0.2749171994626522,0.28017082810401917,0.6788113743066788,0.01933373436331749,0.8760310272134283,0.8046249576354195,0.8846546225184235,0.8939118360675892,0.8830244870946393,0.8745873030846146,0.5669762042948346,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00019177045631820999,5.892424583435059
88,1.4074906349182128,0.14231709092855455,0.28302626609802245,0.29353552088141444,0.6847601056098938,0.01925819255411625,0.876163106964795,0.8049158723574917,0.8848807497423622,0.8939190631024243,0.8830496542013501,0.8747284918311455,0.5679662802950474,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00018212600288415956,4.563429832458496
89,1.3955543398857118,0.14774006009101867,0.26103469282388686,0.28750885277986526,0.6953325986862182,0.019690831936895848,0.8761689937200619,0.804968768104311,0.884955580555457,0.8938408534667568,0.8828444959252059,0.8744981342402343,0.5686915887850468,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.0001727062579100604,4.404285669326782
90,1.4437974572181702,0.1448983795940876,0.29846092835068705,0.30606669485569,0.6904697597026825,0.019508459698408843,0.8763392117541714,0.8053582676574547,0.8852566760644673,0.8938249121019293,0.8830593399312601,0.8745458834630809,0.5700029351335486,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00016351767721859166,5.932455539703369
91,1.4229405701160431,0.14571171402931213,0.2639561161398888,0.2971010357141495,0.7122883796691895,0.019416634738445283,0.87733281805341,0.8053672173713573,0.8853655007120734,0.8936443691847765,0.8825574177529485,0.8735626767200754,0.5717044058276286,0.989010989010989,0.967032967032967,0.8571428571428571,0.7999999999999999,0.7999999999999999,0.7,0.95,0.000154566558203979,4.592536449432373
92,1.3683719992637635,0.14644645825028418,0.2535159796476364,0.27783320397138594,0.6866582095623016,0.01959080882370472,0.8764237268893024,0.8055772592256107,0.8855010844891303,0.8937716637781629,0.8826501035196688,0.8739087348402623,0.571978534764349,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00014585903551607682,4.192651033401489
93,1.3727407336235047,0.144267725199461,0.2800267279148102,0.27257849276065826,0.6719624280929566,0.019526893645524977,0.8768111730904856,0.8063742197595649,0.8861327321285302,0.8939178814646218,0.8826889643182383,0.8739194104586896,0.5749706227967097,0.989010989010989,0.967032967032967,0.8478260869565216,0.7999999999999999,0.7999999999999999,0.7,0.95,0.0001374010768559848,6.050930023193359
94,1.3629666686058044,0.14037587493658066,0.2600059896707535,0.28549031764268873,0.6731980681419373,0.019481990486383438,0.8796149834340881,0.8073692973832083,0.8869351047410494,0.893867975680111,0.8828541882109617,0.8737669764117226,0.5789880492300374,0.989010989010989,0.967032967032967,0.8695652173913043,0.7999999999999999,0.7999999999999999,0.75,0.95,0.0001291984788860842,4.772926330566406
95,1.387750518321991,0.1443222790956497,0.2627584859728813,0.2955547712743282,0.6813587248325348,0.018781184032559396,0.8797004977363536,0.8083247740303793,0.8876651212118682,0.8937983318503729,0.8835534213685474,0.8737280514932084,0.5822192914093879,0.989010989010989,0.967032967032967,0.8666666666666666,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00012125686325729467,4.633754253387451
96,1.3669072687625885,0.14624423235654832,0.2651392579078674,0.27773604691028597,0.6739633858203888,0.01912172306329012,0.8811957691395266,0.8086937483817875,0.8879505485839031,0.8938013388818528,0.8834927338218855,0.8739463964390567,0.5835345243843554,0.989010989010989,0.967032967032967,0.8791208791208791,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00011358167275627576,6.013391494750977
97,1.3705717265605926,0.14099526926875114,0.27803070917725564,0.27612613067030906,0.6716229110956192,0.018983295187354088,0.8813610280885641,0.8090995737888538,0.8882475990559463,0.8937552009841166,0.883767120453511,0.8741775147928994,0.5846984589248878,0.989010989010989,0.967032967032967,0.8791208791208791,0.7999999999999999,0.7999999999999999,0.7,0.95,0.00010617816757521237,4.699732542037964
98,1.331457680463791,0.14121254086494445,0.25916296541690825,0.2750431075692177,0.6522333264350891,0.019028735160827637,0.881532701829519,0.8095365074161737,0.8885896291654325,0.8936906291276893,0.8838373391800769,0.8742721893491124,0.5863458720078163,0.989010989010989,0.967032967032967,0.8791208791208791,0.7999999999999999,0.7999999999999999,0.7,0.95,9.905142170674224e-05,4.574350357055664
99,1.3347090125083922,0.141477170586586,0.26145188584923745,0.2818256489932537,0.6461347162723541,0.019098087027668954,0.8816973747105568,0.8099225999032462,0.8888811011219846,0.8936909796651411,0.8842554248799073,0.8741119636260302,0.5876320314419061,0.989010989010989,0.967032967032967,0.8791208791208791,0.7999999999999999,0.7999999999999999,0.7,0.95,9.220631946649481e-05,5.962359428405762
100,1.3505194187164307,0.14316094145178795,0.27221219688653947,0.27466934770345686,0.6566989690065383,0.018889742717146874,0.8848843249391631,0.8100663358387218,0.8889876404076319,0.8936974652967656,0.8848449676670536,0.8736323592099654,0.5880905511811023,0.989010989010989,0.967032967032967,0.9090909090909092,0.7999999999999999,0.7999999999999999,0.7,0.95,8.564755214562501e-05,4.509899854660034
101,1.3954879999160767,0.1409500852227211,0.2720186077058315,0.29373913407325747,0.6850466191768646,0.018667690642178058,0.886013100363797,0.8101674716201387,0.889077141622984,0.8937989324487771,0.8848783722183085,0.8733235391687598,0.5886690426447093,0.989010989010989,0.967032967032967,0.9195402298850575,0.7999999999999999,0.7999999999999999,0.7,0.95,7.937961479563701e-05,4.378555536270142
102,1.352933895587921,0.1383663721382618,0.24623356014490128,0.27425740361213685,0.6902060568332672,0.019352402351796628,0.886133415171305,0.8104848309407529,0.8893305982516516,0.8937649862723934,0.884921622294103,0.8732754942397952,0.5899772209567198,0.989010989010989,0.967032967032967,0.9195402298850575,0.7999999999999999,0.7999999999999999,0.7,0.95,7.340680314769978e-05,6.266570329666138
103,1.3814317166805268,0.14462493658065795,0.25554208680987356,0.3129499241709709,0.6645328134298325,0.018909841496497392,0.8872940540256706,0.8105697875818769,0.889388732572389,0.8939642173635678,0.8848532647046615,0.8732997599661129,0.5901619082931653,0.989010989010989,0.967032967032967,0.9302325581395349,0.7999999999999999,0.7999999999999999,0.65,0.95,6.77332106685684e-05,4.463551044464111
104,1.3120718121528625,0.13652610257267953,0.2510188564658165,0.2715507596731186,0.6491349995136261,0.01920547317713499,0.8885495885782455,0.81090937154355,0.8896586073544736,0.8940977258223589,0.8849634672866158,0.8730173671577164,0.5915589259075087,0.989010989010989,0.967032967032967,0.9411764705882352,0.7999999999999999,0.7999999999999999,0.65,0.95,6.236272575512552e-05,4.533924102783203
105,1.3565819025039674,0.14377973601222038,0.25474377572536466,0.29339030012488365,0.6608438998460769,0.019120828807353975,0.8886740083436052,0.8112350243199746,0.8899221726976074,0.8940941369330422,0.8852812954120822,0.8725703991656395,0.5929942657691348,0.989010989010989,0.967032967032967,0.9411764705882352,0.7999999999999999,0.7999999999999999,0.7,0.95,5.729902906946951e-05,6.119488000869751
106,1.3548742294311524,0.14543928876519202,0.2755913406610489,0.28099167048931123,0.6490535378456116,0.018991831876337528,0.8886693708226334,0.811188032041882,0.8898841609755195,0.8941575120811505,0.8854508452049674,0.8723454683352294,0.5927983025461807,0.989010989010989,0.967032967032967,0.9411764705882352,0.7999999999999999,0.7999999999999999,0.7,0.95,5.254559101637116e-05,4.606991529464722
107,1.3893625617027283,0.14205732941627502,0.25909840017557145,0.2944990709424019,0.6899913549423218,0.018581782840192317,0.8887489015626272,0.8114431508511971,0.8900855062423412,0.8940677197627813,0.8856157553598138,0.8722631226694713,0.5938260056127221,0.989010989010989,0.967032967032967,0.9411764705882352,0.7999999999999999,0.7999999999999999,0.75,0.95,4.810566936483263e-05,4.3742687702178955
108,1.392558228969574,0.14343011602759362,0.2768203720450401,0.3095762774348259,0.659051138162613,0.018401809968054295,0.8873722368148683,0.8111517571411646,0.8898724531734392,0.8940527524017103,0.8851777999335327,0.8724291536347266,0.5929473225946887,0.989010989010989,0.967032967032967,0.9285714285714286,0.7999999999999999,0.7999999999999999,0.7,0.95,4.398230701537478e-05,6.084997892379761
109,1.36592755317688,0.14243749603629113,0.27158907502889634,0.2909317672252655,0.6571851909160614,0.018920072168111802,0.8873105280129358,0.8110081791601155,0.889747632603218,0.8940180734251026,0.8851348543406891,0.872722926129572,0.592156862745098,0.989010989010989,0.967032967032967,0.9285714285714286,0.7999999999999999,0.7999999999999999,0.75,0.95,4.0178329914585465e-05,4.732685804367065
110,1.3557060718536378,0.1441909961402416,0.2766285136342049,0.28360369950532915,0.6474760413169861,0.019034138694405556,0.8864614994313821,0.8111662592800726,0.8898740494556396,0.8940010951274083,0.8849303679068801,0.8729202524383247,0.5928133216476775,0.989010989010989,0.967032967032967,0.9195402298850575,0.7999999999999999,0.7999999999999999,0.75,0.9,3.669634511835653e-05,4.455586194992065
111,1.369420850276947,0.1436783067882061,0.27598349303007125,0.2803724393248558,0.6656370401382447,0.018747995048761366,0.8864807582479886,0.8112841108627495,0.8899561500597839,0.8938667014799262,0.8851382249012679,0.8730454741070148,0.5930860429627891,0.989010989010989,0.967032967032967,0.9195402298850575,0.7999999999999999,0.7999999999999999,0.75,0.9,3.353873900513849e-05,6.207417249679565
112,1.303976720571518,0.13669391646981238,0.2532370284199715,0.27539462596178055,0.6348713904619216,0.018898616172373296,0.8865025316714101,0.8113894004241466,0.8900284911372017,0.8937657487808858,0.8853310075587674,0.873147882611605,0.5933129627453285,0.989010989010989,0.967032967032967,0.9195402298850575,0.7999999999999999,0.7999999999999999,0.75,0.9,3.070767564043522e-05,4.4383769035339355
113,1.3178376972675323,0.14546820595860482,0.2638245835900307,0.27390585392713546,0.6308104962110519,0.019142889231443406,0.8886757262490441,0.8114642254013618,0.8900961281285288,0.893697632850767,0.8854365705740633,0.8729506237751542,0.5937720744054626,0.989010989010989,0.967032967032967,0.9411764705882352,0.7999999999999999,0.7999999999999999,0.75,0.9,2.8205095293662296e-05,4.460745573043823
114,1.3014986336231231,0.1365300238132477,0.25789024457335474,0.26952928155660627,0.6337186694145203,0.019152134843170642,0.888656579717971,0.811498136573844,0.8901368811216415,0.8935730522835297,0.8853024260551678,0.8729619890031078,0.5941550789535706,0.989010989010989,0.967032967032967,0.9411764705882352,0.7999999999999999,0.7999999999999999,0.75,0.9,2.603271310838255e-05,6.046294689178467
115,1.4120361089706421,0.14984335377812386,0.2635083258152008,0.29827883541584016,0.6965937107801438,0.019059431739151478,0.8896977208861231,0.8113844331528873,0.8900482080563896,0.8935106463974825,0.8853344412131283,0.8729794356767097,0.5937132093242289,0.989010989010989,0.967032967032967,0.9523809523809524,0.7999999999999999,0.7999999999999999,0.75,0.9,2.4192017926832915e-05,4.6366307735443115
116,1.3199727535247803,0.1352652683854103,0.2677715077996254,0.2703118108212948,0.6428485751152039,0.018877900764346124,0.8897091676582348,0.8114569950807753,0.8901081371320438,0.893442920122977,0.8854175321977565,0.8729133782943512,0.5940541497080163,0.989010989010989,0.967032967032967,0.9523809523809524,0.7999999999999999,0.7999999999999999,0.75,0.9,2.2684271269546036e-05,4.515867710113525
117,1.41042440533638,0.14620317295193672,0.25858925059437754,0.3099954344332218,0.6919487833976745,0.018438937049359082,0.8897093465645793,0.8115088483383445,0.8901657817894526,0.8933828327798483,0.8854556026248027,0.8726263930740901,0.594570564874637,0.989010989010989,0.967032967032967,0.9523809523809524,0.7999999999999999,0.7999999999999999,0.75,0.9,2.15105064707673e-05,6.309476852416992
118,1.3484143972396851,0.14210332334041595,0.2600894823670387,0.29933292120695115,0.6431704461574554,0.018591047450900077,0.889655724775569,0.811455203548542,0.8901325366544794,0.8932544155651162,0.8854603596494871,0.872591671845867,0.5945143671336974,0.989010989010989,0.967032967032967,0.9523809523809524,0.7999999999999999,0.7999999999999999,0.75,0.9,2.0671527970258823e-05,4.532070875167847
119,1.3835171222686768,0.1471275955438614,0.2642713189125061,0.30911253318190574,0.6591952204704284,0.01905230861157179,0.8896714920777479,0.8115029232757835,0.8901767286291073,0.8932518316146472,0.8854235880398671,0.8725091986429016,0.5948270748057187,0.989010989010989,0.967032967032967,0.9523809523809524,0.7999999999999999,0.7999999999999999,0.75,0.9,2.0167910761976946e-05,4.5618767738342285
120,1.3845824897289276,0.1415690965950489,0.25065538212656974,0.3100086972117424,0.6785897105932236,0.01879799086600542,0.8896644682772001,0.8115354671915247,0.8902355447976551,0.8932097915776205,0.8849715543374445,0.8724049672954782,0.5955555555555555,0.989010989010989,0.967032967032967,0.9523809523809524,0.7999999999999999,0.7999999999999999,0.7,0.9,2e-05,6.575942516326904
